,NAME,Estimate!!Total,Estimate!!Total!!Owner occupied,"Estimate!!Total!!Owner occupied!!Less than $5,000","Estimate!!Total!!Owner occupied!!$5,000 to $9,999","Estimate!!Total!!Owner occupied!!$10,000 to $14,999","Estimate!!Total!!Owner occupied!!$15,000 to $19,999","Estimate!!Total!!Owner occupied!!$20,000 to $24,999","Estimate!!Total!!Owner occupied!!$25,000 to $34,999","Estimate!!Total!!Owner occupied!!$35,000 to $49,999","Estimate!!Total!!Owner occupied!!$50,000 to $74,999","Estimate!!Total!!Owner occupied!!$75,000 to $99,999","Estimate!!Total!!Owner occupied!!$100,000 to $149,999","Estimate!!Total!!Owner occupied!!$150,000 or more",Estimate!!Total!!Renter occupied,"Estimate!!Total!!Renter occupied!!Less than $5,000","Estimate!!Total!!Renter occupied!!$5,000 to $9,999","Estimate!!Total!!Renter occupied!!$10,000 to $14,999","Estimate!!Total!!Renter occupied!!$15,000 to $19,999","Estimate!!Total!!Renter occupied!!$20,000 to $24,999","Estimate!!Total!!Renter occupied!!$25,000 to $34,999","Estimate!!Total!!Renter occupied!!$35,000 to $49,999","Estimate!!Total!!Renter occupied!!$50,000 to $74,999","Estimate!!Total!!Renter occupied!!$75,000 to $99,999","Estimate!!Total!!Renter occupied!!$100,000 to $149,999","Estimate!!Total!!Renter occupied!!$150,000 or more",zip code tabulation area,50k or Higher Total,% 50k or Higher
1112,ZCTA5 78726,5520,2456,15,0,22,0,0,64,87,95,211,576,1386,3064,179,14,95,62,95,472,712,822,69,413,131,78726,1435,0.259963768115942
1113,ZCTA5 98403,4201,1607,0,47,0,12,23,22,149,241,159,384,570,2594,101,154,124,148,172,311,492,458,305,313,16,98403,1092,0.2599381099738158
1114,ZCTA5 11356,7453,3298,49,31,50,82,130,194,275,698,537,652,600,4155,186,107,158,221,307,693,546,790,444,491,212,11356,1937,0.2598953441567154
1115,ZCTA5 32803,9497,5162,102,33,145,97,135,186,508,960,627,1024,1345,4335,133,147,223,130,228,303,703,1115,620,528,205,32803,2468,0.2598715383805412
1116,ZCTA5 75248,16389,8682,129,38,187,133,135,317,510,847,680,1971,3735,7707,266,253,320,411,200,819,1179,1816,1125,913,405,75248,4259,0.2598694246140704
1117,ZCTA5 17850,331,228,0,12,17,0,31,35,38,14,39,42,0,103,0,0,0,13,0,4,0,43,43,0,0,17850,86,0.2598187311178248
1118,ZCTA5 21652,77,57,10,0,0,0,0,9,9,0,10,10,9,20,0,0,0,0,0,0,0,11,0,0,9,21652,20,0.2597402597402597
1119,ZCTA5 91764,16129,7223,95,125,127,153,247,388,1222,1383,1333,1399,751,8906,408,188,494,540,593,855,1639,2188,986,772,243,91764,4189,0.2597185194370389
1120,ZCTA5 19341,6859,4182,21,12,32,22,104,173,123,485,527,960,1723,2677,14,112,89,42,105,323,211,443,525,448,365,19341,1781,0.25965884239685083
1121,ZCTA5 02903,4620,834,26,0,10,0,0,24,87,138,117,179,253,3786,624,442,535,286,118,218,364,476,188,116,419,2903,1199,0.25952380952380955
1122,ZCTA5 19147,17079,9310,198,116,349,326,181,512,707,980,1160,1362,3419,7769,160,213,429,384,336,737,1078,1592,1010,1017,813,19147,4432,0.25949997072428127
1123,ZCTA5 99591,27,17,0,0,0,0,0,0,6,8,1,2,0,10,0,0,0,3,0,0,0,1,1,5,0,99591,7,0.25925925925925924
1124,ZCTA5 89450,27,20,0,0,0,0,0,0,0,0,0,20,0,7,0,0,0,0,0,0,0,0,0,7,0,89450,7,0.25925925925925924
1125,ZCTA5 30096,25562,10736,218,184,411,315,399,670,1343,2178,1477,1648,1893,14826,463,398,740,520,1049,2109,2920,3473,1703,1025,426,30096,6627,0.2592520147093342
1126,ZCTA5 33635,7120,4342,56,151,214,216,154,569,372,617,567,706,720,2778,67,72,48,192,52,148,354,898,396,376,175,33635,1845,0.25912921348314605
1127,ZCTA5 20724,6613,4532,0,69,27,51,69,188,350,623,502,1257,1396,2081,26,57,37,12,48,55,134,356,690,573,93,20724,1712,0.25888401633146835
1128,ZCTA5 94956,657,332,5,0,0,0,0,54,33,68,18,53,101,325,6,0,61,19,23,33,13,64,25,40,41,94956,170,0.258751902587519
1129,ZCTA5 92398,647,276,0,0,0,0,0,83,0,53,32,61,47,371,0,75,28,31,0,35,35,35,60,72,0,92398,167,0.2581143740340031
1130,ZCTA5 21522,62,46,0,0,0,0,0,10,0,17,8,11,0,16,0,0,0,0,0,0,0,0,0,9,7,21522,16,0.25806451612903225
1131,ZCTA5 68821,31,15,0,0,0,0,6,4,3,2,0,0,0,16,0,0,0,0,0,6,2,5,3,0,0,68821,8,0.25806451612903225
1132,ZCTA5 07407,6890,3858,55,22,79,82,98,239,269,601,581,1010,822,3032,157,117,212,101,120,188,359,598,357,600,223,7407,1778,0.25805515239477506
1133,ZCTA5 89014,16083,7238,199,77,74,235,273,730,612,1361,1327,1183,1167,8845,431,275,513,374,557,1015,1532,1975,1065,698,410,89014,4148,0.2579120810794006
1134,ZCTA5 93067,295,160,0,0,10,0,0,10,67,13,0,17,43,135,0,0,0,29,0,0,30,49,0,27,0,93067,76,0.2576271186440678
1135,ZCTA5 85004,2753,566,19,29,16,10,21,24,34,87,59,77,190,2187,303,225,294,123,127,179,227,308,181,85,135,85004,709,0.257537232110425
1136,ZCTA5 99840,400,206,0,1,3,2,4,3,13,45,34,73,28,194,3,0,3,4,14,14,53,45,30,23,5,99840,103,0.2575
1137,ZCTA5 33324,19217,10707,330,250,259,377,441,844,1275,1761,1472,1793,1905,8510,588,120,250,241,464,650,1251,1805,1410,1164,567,33324,4946,0.2573762814174949
1138,ZCTA5 29202,171,92,12,0,0,0,0,5,5,11,21,0,38,79,4,4,3,0,0,12,12,21,4,19,0,29202,44,0.2573099415204678
1139,ZCTA5 94305,3459,964,0,0,0,0,0,16,17,33,32,41,825,2495,515,16,111,54,97,319,493,348,272,146,124,94305,890,0.25729979762937266
1140,ZCTA5 20121,9759,6075,92,14,33,5,82,159,253,802,828,1747,2060,3684,90,176,118,159,72,207,352,794,670,711,335,20121,2510,0.2571984834511733
1141,ZCTA5 91406,18126,7166,154,126,82,170,219,633,726,1072,840,1602,1542,10960,297,267,971,834,741,1140,2049,2242,1058,720,641,91406,4661,0.25714443341057047
1142,ZCTA5 93720,17979,10295,111,151,126,159,98,429,753,1363,1522,2458,3125,7684,280,247,229,334,373,711,888,1796,1013,1248,565,93720,4622,0.25707770176316813
1143,ZCTA5 80443,1748,1058,15,0,58,25,0,97,233,172,168,205,85,690,0,0,75,0,9,56,101,92,207,150,0,80443,449,0.2568649885583524
1144,ZCTA5 92603,7292,4857,77,6,47,37,33,141,189,476,453,684,2714,2435,200,19,0,47,9,149,138,620,321,406,526,92603,1873,0.2568568294020845
1145,ZCTA5 90717,8515,3961,151,47,52,54,69,92,277,641,354,1050,1174,4554,142,149,415,271,247,374,769,857,598,539,193,90717,2187,0.2568408690546095
1146,ZCTA5 89047,74,41,0,0,0,5,0,0,5,13,6,12,0,33,0,0,0,0,0,6,8,16,0,3,0,89047,19,0.25675675675675674
1147,ZCTA5 90706,23517,9222,111,157,195,217,219,565,903,1562,1588,2193,1512,14295,181,361,1333,836,940,1835,2773,2834,1737,1223,242,90706,6036,0.2566653909937492
1148,ZCTA5 85701,2747,683,6,12,21,68,28,29,102,104,77,111,125,2064,172,206,153,180,99,216,333,261,182,209,53,85701,705,0.2566436112122315
1149,ZCTA5 64154,4438,2388,0,13,24,38,95,136,156,429,310,578,609,2050,22,32,92,80,143,304,239,482,352,206,98,64154,1138,0.25642181162685895
1150,ZCTA5 68324,39,26,0,0,2,1,2,3,5,3,1,0,9,13,0,0,0,0,0,0,3,0,0,0,10,68324,10,0.2564102564102564
1151,ZCTA5 96712,2500,1449,9,7,9,12,9,44,75,218,180,328,558,1051,30,15,25,63,9,198,70,229,151,151,110,96712,641,0.2564
1152,ZCTA5 11239,6764,215,0,16,27,0,0,0,43,10,71,8,40,6549,350,423,1212,777,423,672,958,1060,397,215,62,11239,1734,0.2563571850975754
1153,ZCTA5 01843,8578,2903,100,17,60,132,45,271,239,367,606,714,352,5675,322,489,386,289,231,934,825,995,486,554,164,1843,2199,0.2563534623455351
1154,ZCTA5 11223,27958,9964,159,203,351,368,422,682,941,1481,1176,1952,2229,17994,772,1115,2149,1568,1326,1849,2054,2496,1768,1869,1028,11223,7161,0.2561342013019529
1155,ZCTA5 64106,3881,642,30,0,0,7,40,32,113,122,83,105,110,3239,303,482,215,216,203,575,251,400,236,195,163,64106,994,0.2561195568152538
1156,ZCTA5 11569,457,330,0,0,10,9,20,9,12,15,12,39,204,127,0,0,0,0,10,0,0,9,62,10,36,11569,117,0.25601750547045954
1157,ZCTA5 17501,1828,1011,18,26,9,45,45,93,114,167,206,217,71,817,52,0,30,33,61,66,107,266,142,21,39,17501,468,0.25601750547045954
1158,ZCTA5 66407,211,106,1,6,2,0,3,5,39,7,21,22,0,105,0,0,6,0,0,2,43,15,30,9,0,66407,54,0.2559241706161137
1159,ZCTA5 91792,8655,4776,51,44,77,108,166,305,421,808,659,1184,953,3879,110,94,164,176,206,400,514,537,752,690,236,91792,2215,0.2559214326978625
1160,ZCTA5 29601,5319,1799,61,9,35,68,43,171,134,364,212,214,488,3520,192,430,485,222,164,362,304,440,300,335,286,29601,1361,0.2558751645046061
1161,ZCTA5 12762,258,148,0,0,0,0,40,32,38,28,0,0,10,110,0,0,7,20,0,0,17,48,0,18,0,12762,66,0.2558139534883721
1162,ZCTA5 08528,43,32,0,0,0,0,17,15,0,0,0,0,0,11,0,0,0,0,0,0,0,11,0,0,0,8528,11,0.2558139534883721
1163,ZCTA5 03766,4250,2167,0,38,37,42,46,97,177,338,338,508,546,2083,164,14,81,73,49,317,298,470,351,164,102,3766,1087,0.25576470588235295
1164,ZCTA5 18335,313,189,0,0,0,0,0,30,15,16,28,31,69,124,0,0,0,0,0,0,44,50,0,13,17,18335,80,0.25559105431309903
1165,ZCTA5 36313,90,67,0,0,0,9,0,0,0,6,19,33,0,23,0,0,0,0,0,0,0,23,0,0,0,36313,23,0.25555555555555554
1166,ZCTA5 93608,270,126,0,0,10,0,19,16,52,29,0,0,0,144,0,0,0,19,0,38,18,51,18,0,0,93608,69,0.25555555555555554
1167,ZCTA5 10456,30774,1756,17,43,91,43,63,191,233,280,277,305,213,29018,1970,3537,3828,2728,2157,3224,3711,4147,1795,1445,476,10456,7863,0.25550789627607723
1168,ZCTA5 32827,3498,2184,24,14,47,26,114,169,148,537,176,478,451,1314,64,0,73,0,10,113,161,237,162,334,160,32827,893,0.2552887364208119
1169,ZCTA5 11208,32181,8377,373,156,261,217,316,548,973,1466,1153,1666,1248,23804,3226,1398,1688,1228,1717,2956,3381,3391,2427,1539,853,11208,8210,0.2551194804387682
1170,ZCTA5 72201,706,301,0,0,41,0,15,0,57,4,10,58,116,405,47,37,12,0,41,66,22,64,32,8,76,72201,180,0.254957507082153
1171,ZCTA5 28109,51,24,0,0,0,0,5,2,5,4,2,3,3,27,0,0,5,0,0,7,2,0,4,0,9,28109,13,0.2549019607843137
1172,ZCTA5 04109,51,38,5,0,0,0,0,14,0,5,0,5,9,13,0,0,0,0,0,0,0,13,0,0,0,4109,13,0.2549019607843137
1173,ZCTA5 30328,16437,9580,175,36,180,60,143,423,819,1328,759,1941,3716,6857,161,218,200,238,326,546,982,1514,994,1032,646,30328,4186,0.25466934355417653
1174,ZCTA5 53718,5969,3674,39,4,19,65,34,113,349,675,745,894,737,2295,39,0,62,82,99,228,265,653,420,283,164,53718,1520,0.25464901993633776
1175,ZCTA5 95564,165,40,0,0,2,2,0,9,2,3,12,8,2,125,4,3,9,9,6,27,25,26,5,3,8,95564,42,0.2545454545454545
1176,ZCTA5 96126,55,41,14,0,0,0,10,0,7,0,10,0,0,14,0,0,0,0,0,0,0,0,14,0,0,96126,14,0.2545454545454545
1177,ZCTA5 17069,55,19,0,0,0,2,2,0,4,0,9,0,2,36,0,2,5,9,0,1,5,8,6,0,0,17069,14,0.2545454545454545
1178,ZCTA5 78376,224,138,0,0,0,14,18,42,12,23,26,3,0,86,0,6,4,0,0,19,0,36,0,21,0,78376,57,0.2544642857142857
1179,ZCTA5 07012,4645,2476,19,9,20,161,61,98,125,332,309,621,721,2169,26,41,153,111,169,219,269,418,250,337,176,7012,1181,0.2542518837459634
1180,ZCTA5 20740,9517,4332,68,33,54,61,42,203,277,567,582,1290,1155,5185,597,462,242,227,227,400,612,993,336,633,456,20740,2418,0.254071661237785
1181,ZCTA5 95035,22688,14705,198,109,193,189,284,547,740,975,1353,2972,7145,7983,355,107,330,218,207,266,737,1151,1124,1611,1877,95035,5763,0.25401093088857546
1182,ZCTA5 98043,8316,4588,83,23,85,84,76,164,383,865,964,1001,860,3728,104,119,246,169,193,259,526,889,661,391,171,98043,2112,0.25396825396825395
1183,ZCTA5 41735,63,40,8,3,0,0,0,25,0,0,0,4,0,23,0,0,0,0,0,7,0,11,0,5,0,41735,16,0.25396825396825395
1184,ZCTA5 94080,21204,12974,114,104,192,264,257,432,815,1244,1746,2686,5120,8230,183,172,530,171,214,676,899,1471,1461,1226,1227,94080,5385,0.2539615166949632
1185,ZCTA5 39232,3436,1659,26,12,15,0,82,121,114,364,192,234,499,1777,292,76,0,115,57,169,196,423,237,80,132,39232,872,0.25378346915017463
1186,ZCTA5 84102,9079,2322,73,56,37,90,87,85,206,447,323,347,571,6757,684,304,386,437,458,1084,1101,1281,508,380,134,84102,2303,0.2536622976098689
1187,ZCTA5 66211,2158,1394,36,0,0,22,28,78,93,116,130,235,656,764,0,0,37,28,0,84,68,193,107,180,67,66211,547,0.2534754402224282
1188,ZCTA5 89123,23638,12327,159,170,161,259,279,655,1122,2764,2009,2782,1967,11311,440,340,378,349,702,1316,1795,2592,1632,1210,557,89123,5991,0.2534478382265843
1189,ZCTA5 36039,75,56,0,0,0,6,0,0,29,17,0,0,4,19,0,0,0,0,0,0,0,19,0,0,0,36039,19,0.25333333333333335
1190,ZCTA5 10543,7549,4487,63,0,23,67,128,221,311,445,494,647,2088,3062,123,58,224,88,95,285,277,470,454,532,456,10543,1912,0.2532785799443635
1191,ZCTA5 05732,312,198,7,2,0,0,8,2,94,30,2,48,5,114,0,0,35,0,0,0,0,12,67,0,0,5732,79,0.2532051282051282
1192,ZCTA5 01347,79,59,0,7,0,0,0,8,14,30,0,0,0,20,0,0,0,0,0,0,0,0,0,20,0,1347,20,0.25316455696202533
1193,ZCTA5 93906,16920,8860,105,120,118,214,194,353,874,1571,1810,1913,1588,8060,174,231,418,240,529,784,1402,2338,857,720,367,93906,4282,0.25307328605200946
1194,ZCTA5 32147,174,130,59,0,0,17,21,19,14,0,0,0,0,44,0,0,0,0,0,0,0,0,0,44,0,32147,44,0.25287356321839083
1195,ZCTA5 95629,281,195,0,0,12,0,0,26,18,11,66,62,0,86,0,15,0,0,0,0,0,51,20,0,0,95629,71,0.2526690391459075
1196,ZCTA5 92844,6715,2742,48,19,57,47,126,207,301,415,550,610,362,3973,168,193,303,280,333,543,457,616,404,364,312,92844,1696,0.2525688756515264
1197,ZCTA5 74119,2297,569,24,0,15,58,20,54,79,96,56,76,91,1728,119,217,152,127,113,128,292,287,131,125,37,74119,580,0.2525032651284284
1198,ZCTA5 94577,17193,9304,251,35,132,152,262,541,823,1196,1092,1914,2906,7889,200,191,506,192,402,803,1254,1648,984,1197,512,94577,4341,0.25248647705461524
1199,ZCTA5 11694,8468,4505,43,20,107,102,95,213,268,496,552,807,1802,3963,246,198,289,121,164,358,449,822,637,414,265,11694,2138,0.252479924421351
1200,ZCTA5 58104,17039,8385,0,55,67,89,41,125,395,1039,1170,2775,2629,8654,98,300,313,630,350,1256,1407,2112,1650,412,126,58104,4300,0.25236222783027173
1201,ZCTA5 90304,6430,1845,32,0,41,11,109,102,212,486,359,324,169,4585,126,59,230,364,589,807,788,890,447,252,33,90304,1622,0.25225505443234836
1202,ZCTA5 98034,17558,10700,120,66,122,119,200,315,781,1085,1373,2643,3876,6858,160,297,245,225,110,487,905,1093,1214,1384,738,98034,4429,0.2522496867524775
1203,ZCTA5 06810,18629,8616,116,51,190,151,211,416,1202,1822,1210,1751,1496,10013,435,309,773,541,509,1261,1487,1646,1413,1063,576,6810,4698,0.25218744967523754
1204,ZCTA5 85008,21902,5465,99,130,255,329,312,602,906,1075,785,679,293,16437,650,698,1248,1216,1332,2737,3033,3362,976,913,272,85008,5523,0.2521687517121724
1205,ZCTA5 75709,1885,1019,18,56,31,42,65,66,171,127,177,125,141,866,58,0,93,7,49,62,122,197,130,93,55,75709,475,0.2519893899204244
1206,ZCTA5 11434,21462,10525,179,85,306,258,381,666,920,1713,1650,2558,1809,10937,575,381,628,683,393,1003,1867,2650,1216,1210,331,11434,5407,0.2519336501723977
1207,ZCTA5 10701,22535,6985,250,164,227,310,211,551,435,988,1031,1345,1473,15550,1445,1110,1361,1033,1380,1676,1868,2452,1143,1295,787,10701,5677,0.25191923674284444
1208,ZCTA5 06850,7698,4532,128,16,95,69,14,141,299,637,409,983,1741,3166,173,63,142,89,80,248,432,637,517,385,400,6850,1939,0.2518836061314627
1209,ZCTA5 78205,949,149,9,0,0,0,0,29,24,8,26,26,27,800,18,123,108,18,65,171,58,163,67,0,9,78205,239,0.2518440463645943
1210,ZCTA5 92604,9698,6038,194,77,53,126,103,227,322,664,642,1093,2537,3660,316,126,120,93,113,122,330,416,558,815,651,92604,2440,0.2515982676840586
1211,ZCTA5 15201,6194,3442,101,98,94,187,99,348,343,559,526,496,591,2752,23,88,113,209,126,297,338,640,313,384,221,15201,1558,0.25153374233128833
1212,ZCTA5 96796,664,301,4,0,4,0,4,38,8,34,31,81,97,363,11,0,30,12,0,52,91,47,40,49,31,96796,167,0.25150602409638556
1213,ZCTA5 93117,15977,6024,64,44,92,142,76,221,387,733,508,1609,2148,9953,997,708,714,415,746,915,1441,1182,1155,1094,586,93117,4017,0.25142392188771356
1214,ZCTA5 75203,6551,1753,95,8,132,102,137,319,297,223,175,134,131,4798,175,352,431,315,546,640,692,646,480,382,139,75203,1647,0.2514119981682186
1215,ZCTA5 66204,8879,4293,78,29,67,136,85,441,685,981,623,777,391,4586,169,178,180,218,292,668,650,1127,578,355,171,66204,2231,0.2512670345759658
1216,ZCTA5 01840,2262,144,0,6,0,0,0,0,12,52,40,21,13,2118,186,293,343,180,253,119,176,258,113,125,72,1840,568,0.251105216622458
1217,ZCTA5 20904,20543,11176,97,32,140,61,104,422,547,1375,1323,3073,4002,9367,391,427,267,411,403,1026,1284,1991,1398,1309,460,20904,5158,0.25108309399795553
1218,ZCTA5 55425,3984,2007,42,7,24,64,36,103,233,419,360,420,299,1977,51,23,43,57,68,306,429,540,250,157,53,55425,1000,0.25100401606425704
1219,ZCTA5 07646,5806,3637,14,25,88,33,104,168,183,340,405,831,1446,2169,44,43,17,22,84,205,297,603,347,298,209,7646,1457,0.2509472959007923
1220,ZCTA5 78257,2754,1537,29,0,17,32,20,14,89,144,18,434,740,1217,136,19,70,102,72,56,71,252,43,157,239,78257,691,0.25090777051561364
1221,ZCTA5 28326,7208,4026,84,51,245,118,177,277,483,827,668,620,476,3182,66,184,51,117,228,214,514,862,462,388,96,28326,1808,0.25083240843507215
1222,ZCTA5 84060,3265,1972,106,78,52,6,37,35,79,98,97,410,974,1293,16,23,76,86,30,124,120,259,252,156,151,84060,818,0.25053598774885144
1223,ZCTA5 10507,2080,987,16,0,0,17,20,24,83,121,151,115,440,1093,32,0,110,31,50,186,163,354,20,69,78,10507,521,0.25048076923076923
1224,ZCTA5 07024,17013,9941,267,187,213,360,265,666,747,1418,1267,1881,2670,7072,409,343,496,503,249,293,518,1162,915,1097,1087,7024,4261,0.25045553400340914
1225,ZCTA5 78754,8192,4255,25,34,63,84,101,137,514,945,622,1052,678,3937,83,155,174,224,151,338,762,942,482,396,230,78754,2050,0.250244140625
1226,ZCTA5 11204,23601,8748,113,127,252,303,438,769,887,1308,1130,1574,1847,14853,386,809,1519,1283,1100,1704,2148,2360,1490,1179,875,11204,5904,0.250158891572391
1227,ZCTA5 23462,25266,13716,103,186,237,211,414,1051,1664,3392,2730,2563,1165,11550,297,266,479,604,430,1415,1742,2856,1485,1565,411,23462,6317,0.25001978944035463
1228,ZCTA5 99612,284,174,0,0,12,10,3,6,25,32,38,32,16,110,3,5,5,4,6,7,9,15,31,25,0,99612,71,0.25
1229,ZCTA5 99546,40,22,0,0,0,0,0,5,0,6,6,4,1,18,0,0,0,6,0,2,0,3,1,1,5,99546,10,0.25
1230,ZCTA5 59039,20,13,0,0,0,5,0,5,0,3,0,0,0,7,0,0,0,0,0,2,0,2,0,3,0,59039,5,0.25
1231,ZCTA5 59003,404,183,0,0,3,16,12,39,31,24,40,14,4,221,3,15,7,26,3,37,29,51,24,22,4,59003,101,0.25
1232,ZCTA5 15760,56,39,4,0,9,0,0,6,8,0,5,7,0,17,0,0,0,3,0,0,0,14,0,0,0,15760,14,0.25
1233,ZCTA5 60519,24,18,0,0,0,0,0,0,0,9,0,9,0,6,0,0,0,0,0,0,0,0,6,0,0,60519,6,0.25
1234,ZCTA5 78338,16,5,0,0,0,0,0,0,0,0,5,0,0,11,0,0,0,0,0,7,0,4,0,0,0,78338,4,0.25
1235,ZCTA5 71243,84,59,0,5,0,0,0,7,19,0,13,0,15,25,0,0,0,0,0,4,0,21,0,0,0,71243,21,0.25
1236,ZCTA5 30319,19336,11031,123,67,62,113,198,412,510,1199,861,1818,5668,8305,367,291,270,491,303,610,1139,1635,976,1321,902,30319,4834,0.25
1237,ZCTA5 77464,76,44,0,0,5,2,0,2,1,12,3,10,9,32,0,0,6,0,0,0,7,13,0,0,6,77464,19,0.25
1238,ZCTA5 85305,4356,2410,49,25,52,27,83,53,247,538,362,534,440,1946,45,71,36,42,116,153,394,421,257,229,182,85305,1089,0.25
1239,ZCTA5 57661,28,12,0,0,0,4,0,0,0,2,0,0,6,16,0,6,0,0,0,0,3,0,5,2,0,57661,7,0.25
1240,ZCTA5 94806,19773,9172,155,73,87,353,198,530,1140,1869,1450,1917,1400,10601,408,350,927,542,457,1389,1589,1946,1439,917,637,94806,4939,0.249785060435948
1241,ZCTA5 98188,8925,4044,45,57,56,128,148,155,549,674,548,1055,629,4881,194,136,181,311,273,648,910,1112,548,409,159,98188,2228,0.24963585434173668
1242,ZCTA5 18355,461,320,0,0,10,8,10,19,0,31,73,84,85,141,26,0,0,0,0,0,0,22,14,42,37,18355,115,0.24945770065075923
1243,ZCTA5 93003,19191,11136,216,118,170,327,207,558,1015,1638,1644,2433,2810,8055,132,196,464,203,465,839,969,1735,1313,1257,482,93003,4787,0.24943984159241311
1244,ZCTA5 95565,301,59,3,0,0,3,3,5,10,5,6,21,3,242,0,25,28,29,19,12,54,50,12,3,10,95565,75,0.24916943521594684
1245,ZCTA5 85224,16856,9126,80,126,62,103,165,463,1024,1867,1342,2363,1531,7730,126,311,294,235,369,1130,1066,1654,1032,1141,372,85224,4199,0.24911010915994306
1246,ZCTA5 20737,5954,2932,16,17,15,65,79,112,307,573,413,668,667,3022,51,84,129,183,213,331,548,700,397,290,96,20737,1483,0.24907625125965738
1247,ZCTA5 81435,2317,1214,39,18,26,14,67,44,156,164,174,261,251,1103,16,29,50,89,71,135,136,233,194,63,87,81435,577,0.24902891670263272
1248,ZCTA5 94611,17494,10482,144,42,71,69,70,228,470,835,736,1535,6282,7012,262,199,467,363,323,459,583,1154,1032,1065,1105,94611,4356,0.2489996570252658
1249,ZCTA5 98125,19008,8912,173,125,138,120,144,391,830,1182,1182,1949,2678,10096,612,417,589,611,686,840,1609,2088,1214,836,594,98125,4732,0.24894781144781145
1250,ZCTA5 11233,29345,6657,194,96,200,126,222,413,443,933,982,1382,1666,22688,2863,1731,1913,1396,1385,2625,3470,2899,1860,1669,877,11233,7305,0.24893508263758732
1251,ZCTA5 77396,17960,10401,195,74,68,312,439,624,1013,1608,1790,2042,2236,7559,324,248,276,118,312,643,1168,2598,876,692,304,77396,4470,0.24888641425389754
1252,ZCTA5 85260,17518,10622,150,126,185,152,303,568,876,1326,1211,2211,3514,6896,242,218,281,108,223,440,1025,1438,1149,947,825,85260,4359,0.24882977508848042
1253,ZCTA5 21204,7689,3824,17,50,51,57,64,120,258,465,234,792,1716,3865,321,173,311,253,125,391,378,742,450,493,228,21204,1913,0.2487969827025621
1254,ZCTA5 33616,6519,3027,65,50,126,52,68,148,321,670,429,606,492,3492,158,147,175,156,138,444,655,594,311,465,249,33616,1619,0.2483509740757785
1255,ZCTA5 98373,9072,5150,9,63,77,85,122,253,546,891,791,1287,1026,3922,165,94,160,110,179,365,597,1140,507,479,126,98373,2252,0.2482363315696649
1256,ZCTA5 07457,1829,1263,22,0,15,44,32,70,98,80,169,356,377,566,0,0,0,14,30,39,29,66,81,169,138,7457,454,0.24822307271733188
1257,ZCTA5 07071,8442,4618,85,28,70,107,45,268,514,565,541,1243,1152,3824,230,124,347,217,46,266,499,678,465,466,486,7071,2095,0.24816394219379295
1258,ZCTA5 20194,5412,3787,29,4,18,32,16,76,83,325,440,686,2078,1625,41,22,0,0,9,89,121,308,272,468,295,20194,1343,0.2481522542498152
1259,ZCTA5 91803,9671,4427,20,88,181,132,84,234,556,545,637,1012,938,5244,198,143,357,471,335,574,767,857,610,661,271,91803,2399,0.24806121393857924
1260,ZCTA5 11370,7993,4082,111,17,156,37,151,190,460,644,622,810,884,3911,161,106,270,232,204,507,449,633,470,524,355,11370,1982,0.24796697109971225
1261,ZCTA5 91405,18009,4788,54,51,101,123,117,416,559,835,704,993,835,13221,449,511,1117,997,1098,2002,2584,2280,1239,617,327,91405,4463,0.24782053417735578
1262,ZCTA5 08052,8482,3977,75,39,177,161,157,347,437,652,497,850,585,4505,134,228,318,361,194,467,701,751,563,596,192,8052,2102,0.24781891063428438
1263,ZCTA5 13202,2518,131,0,11,20,4,0,0,23,8,26,30,9,2387,396,316,395,221,113,204,118,329,73,114,108,13202,624,0.24781572676727562
1264,ZCTA5 52720,404,281,0,2,22,4,19,27,31,22,44,87,23,123,0,19,0,0,0,0,4,92,6,2,0,52720,100,0.24752475247524752
1265,ZCTA5 14202,1756,479,0,0,0,0,20,19,33,75,40,107,185,1277,28,67,171,97,94,218,168,210,76,40,108,14202,434,0.24715261958997722
1266,ZCTA5 07102,5079,448,17,8,12,0,12,26,86,100,34,101,52,4631,397,573,892,365,242,415,492,718,226,121,190,7102,1255,0.24709588501673557
1267,ZCTA5 95391,4399,3173,82,0,15,0,0,103,4,124,298,1070,1477,1226,42,71,0,0,0,27,0,199,238,455,194,95391,1086,0.24687428961127528
1268,ZCTA5 02842,6773,3569,65,26,43,90,51,236,354,489,517,822,876,3204,142,22,353,95,136,305,479,710,501,335,126,2842,1672,0.2468625424479551
1269,ZCTA5 76015,6267,3053,56,20,99,162,140,267,299,630,400,565,415,3214,203,91,176,136,163,335,564,823,311,346,66,76015,1546,0.24668900590394127
1270,ZCTA5 96791,2304,1343,7,16,40,45,18,74,87,200,185,352,319,961,114,31,21,44,13,52,118,175,135,148,110,96791,568,0.2465277777777778
1271,ZCTA5 93449,4245,2627,54,25,57,65,143,128,229,352,282,529,763,1618,49,50,41,31,48,126,227,294,161,312,279,93449,1046,0.2464075382803298
1272,ZCTA5 77008,16262,9594,241,101,242,56,185,297,368,680,711,1693,5020,6668,124,231,147,245,186,706,1022,1286,984,965,772,77008,4007,0.24640265649981552
1273,ZCTA5 01581,6794,4232,101,8,24,30,54,93,172,383,465,764,2138,2562,70,20,102,47,117,300,232,602,342,456,274,1581,1674,0.24639387695025022
1274,ZCTA5 19806,5156,2681,51,8,40,52,40,168,263,395,283,465,916,2475,231,83,81,49,102,257,402,518,239,383,130,19806,1270,0.24631497284716836
