,zip_codes,Estimate!!Total,25-44 Renters,%25-44 Renters,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
133,8536,7801,3099,0.3972567619535957,40.33428,-74.58234,Plainsboro,NJ,New Jersey,True,,19793,1061.3,34023,Middlesex,{'34023':100},Middlesex,34023,False,False,America/New_York
584,77046,678,269,0.3967551622418879,29.733759999999997,-95.4334,Houston,TX,Texas,True,,970,3953.2,48201,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
48,55405,7402,2925,0.3951634693326128,44.970240000000004,-93.3048,Minneapolis,MN,Minnesota,True,,16169,2136.2,27053,Hennepin,{'27053':100},Hennepin,27053,False,False,America/Chicago
199,20910,20180,7965,0.3946977205153617,39.00219,-77.03635,Silver Spring,MD,Maryland,True,,42868,3180.8,24031,Montgomery,{'24031':100},Montgomery,24031,False,False,America/New_York
11,10280,4560,1792,0.3929824561403509,40.71025,-74.01671999999999,New York,NY,New York,True,,9384,26417.5,36061,New York,{'36061':100},New York,36061,False,False,America/New_York
803,10019,25428,9992,0.39295265062136225,40.7657,-73.98706,New York,NY,New York,True,,43703,23754.2,36061,New York,{'36061':100},New York,36061,False,False,America/New_York
812,10028,25318,9919,0.3917766016273007,40.7763,-73.95371999999999,New York,NY,New York,True,,47793,55636.0,36061,New York,{'36061':100},New York,36061,False,False,America/New_York
729,30350,17060,6677,0.3913833528722157,33.97914,-84.3335,Atlanta,GA,Georgia,True,,39464,1071.4,13121,Fulton,"{'13089':0.29,'13121':99.71}",Fulton|DeKalb,13121|13089,False,False,America/New_York
868,94115,17208,6713,0.3901092515109251,37.78597,-122.43718999999999,San Francisco,CA,California,True,,35004,11426.7,6075,San Francisco,{'06075':100},San Francisco,06075,False,False,America/Los_Angeles
413,78722,3107,1210,0.3894431927904731,30.28997,-97.71465,Austin,TX,Texas,True,,7110,1505.5,48453,Travis,{'48453':100},Travis,48453,False,False,America/Chicago
355,27409,8240,3209,0.3894417475728155,36.093790000000006,-79.94466,Greensboro,NC,North Carolina,True,,17532,310.3,37081,Guilford,{'37081':100},Guilford,37081,False,False,America/New_York
715,30313,2189,851,0.38876199177706716,33.76447,-84.39729,Atlanta,GA,Georgia,True,,11529,3303.8,13121,Fulton,{'13121':100},Fulton,13121,False,False,America/New_York
17,55344,7103,2755,0.38786428269745177,44.86428,-93.43082,Eden Prairie,MN,Minnesota,True,,17097,611.1,27053,Hennepin,{'27053':100},Hennepin,27053,False,False,America/Chicago
447,11201,28067,10861,0.3869669006306338,40.69463,-73.98971999999999,Brooklyn,NY,New York,True,,62823,14028.1,36047,Kings,{'36047':100},Kings,36047,False,False,America/New_York
714,28262,15950,6129,0.38426332288401255,35.32513,-80.74223,Charlotte,NC,North Carolina,True,,43046,669.1,37119,Mecklenburg,"{'37025':0.01,'37119':99.99}",Mecklenburg|Cabarrus,37119|37025,False,False,America/New_York
892,92122,19946,7641,0.3830843276847488,32.85926,-117.17007,San Diego,CA,California,True,,48438,1059.1,6073,San Diego,{'06073':100},San Diego,06073,False,False,America/Los_Angeles
592,77058,8210,3137,0.38209500609013397,29.562829999999998,-95.09286999999999,Houston,TX,Texas,True,,16911,769.4,48201,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
833,10069,2552,975,0.38205329153605017,40.77606,-73.99025,New York,NY,New York,True,,5085,20875.8,36061,New York,{'36061':100},New York,36061,False,False,America/New_York
567,77002,3739,1427,0.38165284835517516,29.75641,-95.3653,Houston,TX,Texas,True,,13571,3222.0,48201,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
788,10004,1659,633,0.38155515370705245,40.69465,-74.02105999999999,New York,NY,New York,True,,3028,2214.8,36061,New York,{'36061':100},New York,36061,False,False,America/New_York
816,12084,2112,805,0.38115530303030304,42.704190000000004,-73.90089,Guilderland,NY,New York,True,,4959,457.2,36001,Albany,{'36001':100},Albany,36001,False,False,America/New_York
861,94105,4908,1870,0.38101059494702527,37.7898,-122.39386,San Francisco,CA,California,True,,9155,6205.8,6075,San Francisco,{'06075':100},San Francisco,06075,False,False,America/Los_Angeles
720,30326,3680,1402,0.3809782608695652,33.84943,-84.36386,Atlanta,GA,Georgia,True,,6030,2680.1,13121,Fulton,{'13121':100},Fulton,13121,False,False,America/New_York
800,10016,28916,10990,0.38006639922534236,40.74517,-73.97834,New York,NY,New York,True,,51057,39315.3,36061,New York,{'36061':100},New York,36061,False,False,America/New_York
518,91210,308,117,0.37987012987012986,34.14454,-118.2565,Glendale,CA,California,True,,689,2877.0,6037,Los Angeles,{'06037':100},Los Angeles,06037,False,False,America/Los_Angeles
561,60610,23269,8817,0.3789161545403756,41.90487,-87.63615,Chicago,IL,Illinois,True,,39019,12585.9,17031,Cook,{'17031':100},Cook,17031,False,False,America/Chicago
787,10003,26124,9883,0.3783111315265656,40.7318,-73.98911,New York,NY,New York,True,,54682,37524.3,36061,New York,{'36061':100},New York,36061,False,False,America/New_York
406,27510,7151,2697,0.3771500489442036,35.91585,-79.08193,Carrboro,NC,North Carolina,True,,15528,1514.9,37135,Orange,{'37135':100},Orange,37135,False,False,America/New_York
609,77077,26605,10025,0.37680887051306144,29.750120000000003,-95.61547,Houston,TX,Texas,True,,58131,2302.4,48201,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
57,84102,9079,3400,0.3744905826632889,40.76021,-111.86438999999999,Salt Lake City,UT,Utah,True,,18099,3792.1,49035,Salt Lake,{'49035':100},Salt Lake,49035,False,False,America/Denver
884,92103,18118,6765,0.37338558339772604,32.74746,-117.16681000000001,San Diego,CA,California,True,,34878,3184.4,6073,San Diego,{'06073':100},San Diego,06073,False,False,America/Los_Angeles
673,91602,9557,3561,0.3726064664643717,34.15103,-118.36631000000001,North Hollywood,CA,California,True,,19358,3293.6,6037,Los Angeles,{'06037':100},Los Angeles,06037,False,False,America/Los_Angeles
290,80482,515,191,0.37087378640776697,39.89395,-105.78447,Winter Park,CO,Colorado,True,,991,4.8,8049,Grand,{'08049':100},Grand,08049,False,False,America/Denver
572,38103,7123,2640,0.37063035237961534,35.15316,-90.05544,Memphis,TN,Tennessee,True,,14044,1781.0,47157,Shelby,{'47157':100},Shelby,47157,False,False,America/Chicago
791,10007,2731,995,0.364335408275357,40.71394,-74.00763,New York,NY,New York,True,,7023,16915.0,36061,New York,{'36061':100},New York,36061,False,False,America/New_York
692,20006,563,205,0.3641207815275311,38.898590000000006,-77.04134,Washington,DC,District of Columbia,True,,2756,3669.1,11001,District of Columbia,{'11001':100},District of Columbia,11001,False,False,America/New_York
314,19106,6519,2370,0.3635526921306949,39.94867,-75.14296,Philadelphia,PA,Pennsylvania,True,,12375,5642.9,42101,Philadelphia,{'42101':100},Philadelphia,42101,False,False,America/New_York
214,92617,3991,1446,0.36231520922074667,33.6425,-117.84168999999999,Irvine,CA,California,True,,17086,2256.2,6059,Orange,{'06059':100},Orange,06059,False,False,America/Los_Angeles
382,95054,8360,3028,0.362200956937799,37.39349,-121.96467,Santa Clara,CA,California,True,,24264,1439.8,6085,Santa Clara,{'06085':100},Santa Clara,06085,False,False,America/Los_Angeles
818,98103,24438,8849,0.36210000818397575,47.673320000000004,-122.34253999999999,Seattle,WA,Washington,True,,51377,3815.7,53033,King,{'53033':100},King,53033,False,False,America/Los_Angeles
507,66619,883,319,0.36126840317100795,38.94777,-95.68819,Topeka,KS,Kansas,True,,2936,148.9,20177,Shawnee,{'20177':100},Shawnee,20177,False,False,America/Chicago
698,91708,590,213,0.3610169491525424,33.95398,-117.64045,Chino,CA,California,True,,3892,137.0,6071,San Bernardino,{'06071':100},San Bernardino,06071,False,False,America/Los_Angeles
19,32821,7232,2608,0.3606194690265487,28.38715,-81.47521,Orlando,FL,Florida,True,,17374,740.2,12095,Orange,{'12095':100},Orange,12095,False,False,America/New_York
564,60613,26449,9536,0.36054293167983664,41.95583,-87.65796,Chicago,IL,Illinois,True,,50113,8572.6,17031,Cook,{'17031':100},Cook,17031,False,False,America/Chicago
136,8542,1769,637,0.3600904465799887,40.3529,-74.66031,Princeton,NJ,New Jersey,True,,5927,3867.7,34021,Mercer,{'34021':100},Mercer,34021,False,False,America/New_York
435,78756,4336,1561,0.3600092250922509,30.32227,-97.74016999999999,Austin,TX,Texas,True,,8323,1661.7,48453,Travis,{'48453':100},Travis,48453,False,False,America/Chicago
212,53703,16041,5764,0.35932921887662866,43.079840000000004,-89.37709,Madison,WI,Wisconsin,True,,33467,5931.4,55025,Dane,{'55025':100},Dane,55025,False,False,America/Chicago
847,28543,1956,698,0.35685071574642124,34.73362,-77.37881,Tarawa Terrace,NC,North Carolina,True,,5153,887.4,37133,Onslow,{'37133':100},Onslow,37133,False,False,America/New_York
899,90094,4345,1549,0.3565017261219793,33.975390000000004,-118.417,Playa Vista,CA,California,True,,9368,3460.4,6037,Los Angeles,{'06037':100},Los Angeles,06037,False,False,America/Los_Angeles
565,60614,33584,11962,0.3561815150071463,41.9228,-87.65139,Chicago,IL,Illinois,True,,71308,8244.5,17031,Cook,{'17031':100},Cook,17031,False,False,America/Chicago
238,94709,5004,1776,0.354916067146283,37.87927,-122.26688999999999,Berkeley,CA,California,True,,11740,7754.4,6001,Alameda,{'06001':100},Alameda,06001,False,False,America/Los_Angeles
457,23507,3350,1186,0.35402985074626864,36.864509999999996,-76.30311999999999,Norfolk,VA,Virginia,True,,6715,11101.4,51710,Norfolk,{'51710':100},Norfolk,51710,False,False,America/New_York
856,10128,30691,10770,0.3509172069987944,40.78138,-73.95015,New York,NY,New York,True,,59256,50118.8,36061,New York,{'36061':100},New York,36061,False,False,America/New_York
604,75024,17726,6219,0.35084057316935574,33.07735,-96.80704,Plano,TX,Texas,True,,42876,1098.1,48085,Collin,"{'48085':94.2,'48121':5.8}",Collin|Denton,48085|48121,False,False,America/Chicago
328,19127,2529,881,0.3483590351917754,40.02809,-75.22698000000001,Philadelphia,PA,Pennsylvania,True,,6082,4153.7,42101,Philadelphia,{'42101':100},Philadelphia,42101,False,False,America/New_York
511,85054,3649,1270,0.348040559057276,33.67311,-111.94612,Phoenix,AZ,Arizona,True,,6896,231.0,4013,Maricopa,{'04013':100},Maricopa,04013,False,False,America/Phoenix
14,32814,3165,1096,0.3462875197472354,28.57015,-81.32648,Orlando,FL,Florida,True,,7155,1820.6,12095,Orange,{'12095':100},Orange,12095,False,False,America/New_York
562,60611,20726,7122,0.3436263630222908,41.89472,-87.61938,Chicago,IL,Illinois,True,,32426,13562.3,17031,Cook,{'17031':100},Cook,17031,False,False,America/Chicago
801,10017,9905,3390,0.34225138818778394,40.7523,-73.97249000000001,New York,NY,New York,True,,15801,20189.9,36061,New York,{'36061':100},New York,36061,False,False,America/New_York
802,22303,6902,2360,0.3419298753984352,38.79335,-77.07848,Alexandria,VA,Virginia,True,,14504,3352.6,51059,Fairfax,{'51059':100},Fairfax,51059,False,False,America/New_York
682,32256,20410,6953,0.34066634002939733,30.187829999999998,-81.50041,Jacksonville,FL,Florida,True,,45688,233.9,12031,Duval,{'12031':100},Duval,12031,False,False,America/New_York
574,77030,4876,1655,0.33941755537325674,29.706290000000003,-95.4026,Houston,TX,Texas,True,,10963,1572.6,48201,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
677,75244,6115,2074,0.33916598528209324,32.92541,-96.83663,Dallas,TX,Texas,True,,13701,1110.9,48113,Dallas,{'48113':100},Dallas,48113,False,False,America/Chicago
135,37212,6967,2361,0.3388833070188029,36.13388,-86.80111,Nashville,TN,Tennessee,True,,21031,2804.7,47037,Davidson,{'47037':100},Davidson,47037,False,False,America/Chicago
397,7020,5746,1947,0.338844413505047,40.82366,-73.97397,Edgewater,NJ,New Jersey,True,,12184,4594.3,34003,Bergen,{'34003':100},Bergen,34003,False,False,America/New_York
470,27617,9088,3068,0.33758802816901406,35.90726,-78.7717,Raleigh,NC,North Carolina,True,,18856,701.4,37183,Wake,"{'37063':0.75,'37183':99.25}",Wake|Durham,37183|37063,False,False,America/New_York
460,27606,18192,6138,0.337401055408971,35.74049,-78.71758,Raleigh,NC,North Carolina,True,,46589,672.6,37183,Wake,{'37183':100},Wake,37183,False,False,America/New_York
381,95051,21161,7127,0.33679882803270167,37.34865,-121.98435,Santa Clara,CA,California,True,,58123,3151.7,6085,Santa Clara,{'06085':100},Santa Clara,06085,False,False,America/Los_Angeles
3,77840,21152,7115,0.336374810892587,30.609070000000003,-96.32603,College Station,TX,Texas,True,,59971,1936.0,48041,Brazos,{'48041':100},Brazos,48041,False,False,America/Chicago
42,98403,4201,1409,0.3353963342061414,47.26595,-122.4585,Tacoma,WA,Washington,True,,8146,2713.6,53053,Pierce,{'53053':100},Pierce,53053,False,False,America/Los_Angeles
326,23221,7382,2475,0.3352749932267678,37.55338,-77.49394000000001,Richmond,VA,Virginia,True,,14933,1599.5,51760,Richmond,{'51760':100},Richmond,51760,False,False,America/New_York
645,1375,1610,537,0.33354037267080744,42.465109999999996,-72.55461,Sunderland,MA,Massachusetts,True,,3659,100.0,25011,Franklin,{'25011':100},Franklin,25011,False,False,America/New_York
75,45220,6436,2143,0.3329707893101305,39.14857,-84.52073,Cincinnati,OH,Ohio,True,,13838,2062.9,39061,Hamilton,{'39061':100},Hamilton,39061,False,False,America/New_York
527,95345,394,131,0.33248730964467005,37.59019,-119.96518,Midpines,CA,California,True,,749,8.6,6043,Mariposa,{'06043':100},Mariposa,06043,False,False,America/Los_Angeles
555,60604,479,159,0.33194154488517746,41.87814,-87.62836999999999,Chicago,IL,Illinois,True,,782,2376.8,17031,Cook,{'17031':100},Cook,17031,False,False,America/Chicago
737,30363,1901,631,0.33193056286165173,33.79099,-84.39918,Atlanta,GA,Georgia,True,,3559,3246.1,13121,Fulton,{'13121':100},Fulton,13121,False,False,America/New_York
139,37219,811,269,0.3316892725030826,36.16688,-86.78317,Nashville,TN,Tennessee,True,,1134,2111.8,47037,Davidson,{'47037':100},Davidson,47037,False,False,America/Chicago
736,28314,23124,7635,0.330176440062273,35.05815,-79.0226,Fayetteville,NC,North Carolina,True,,58110,912.9,37051,Cumberland,{'37051':100},Cumberland,37051,False,False,America/New_York
82,90293,6679,2190,0.327893397215152,33.95033,-118.43721000000001,Playa Del Rey,CA,California,True,,12694,1638.6,6037,Los Angeles,{'06037':100},Los Angeles,06037,False,False,America/Los_Angeles
62,90254,8979,2935,0.3268738166833723,33.86546,-118.39665,Hermosa Beach,CA,California,True,,19650,5278.8,6037,Los Angeles,{'06037':100},Los Angeles,06037,False,False,America/Los_Angeles
702,20037,6320,2065,0.32674050632911394,38.89797,-77.05604,Washington,DC,District of Columbia,True,,14559,8799.9,11001,District of Columbia,{'11001':100},District of Columbia,11001,False,False,America/New_York
545,46250,9355,3054,0.32645644040619987,39.9041,-86.06806,Indianapolis,IN,Indiana,True,,19001,943.3,18097,Marion,"{'18057':0.96,'18097':99.04}",Marion|Hamilton,18097|18057,False,False,America/Indiana/Indianapolis
70,45209,5947,1936,0.32554229023036824,39.15302,-84.42657,Cincinnati,OH,Ohio,True,,11082,1568.5,39061,Hamilton,{'39061':100},Hamilton,39061,False,False,America/New_York
331,8904,5608,1824,0.3252496433666191,40.50056,-74.42829,Highland Park,NJ,New Jersey,True,,13992,2964.4,34023,Middlesex,{'34023':100},Middlesex,34023,False,False,America/New_York
832,55121,3675,1194,0.3248979591836735,44.84706,-93.15429,Saint Paul,MN,Minnesota,True,,8571,336.0,27037,Dakota,{'27037':100},Dakota,27037,False,False,America/Chicago
780,98052,26876,8720,0.32445304360767974,47.681309999999996,-122.12031,Redmond,WA,Washington,True,,67779,1121.9,53033,King,{'53033':100},King,53033,False,False,America/Los_Angeles
569,77007,19602,6336,0.32323232323232326,29.771279999999997,-95.41145,Houston,TX,Texas,True,,37492,1525.4,48201,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
827,55108,6387,2054,0.32159073117269454,44.98095,-93.17541,Saint Paul,MN,Minnesota,True,,15929,1441.2,27123,Ramsey,{'27123':100},Ramsey,27123,False,False,America/Chicago
52,90232,6410,2055,0.3205928237129485,34.01879,-118.39182,Culver City,CA,California,True,,14660,2777.2,6037,Los Angeles,{'06037':100},Los Angeles,06037,False,False,America/Los_Angeles
400,78703,9479,3038,0.32049794282097266,30.29409,-97.76571,Austin,TX,Texas,True,,20890,1366.4,48453,Travis,{'48453':100},Travis,48453,False,False,America/Chicago
459,27605,3159,1012,0.3203545425767648,35.79067,-78.65459,Raleigh,NC,North Carolina,True,,5490,1758.0,37183,Wake,{'37183':100},Wake,37183,False,False,America/New_York
234,94703,8729,2784,0.31893687707641194,37.863890000000005,-122.27564,Berkeley,CA,California,True,,21937,5734.2,6001,Alameda,{'06001':100},Alameda,06001,False,False,America/Los_Angeles
351,76549,17267,5501,0.31858458330920253,31.013170000000002,-97.82996,Killeen,TX,Texas,True,,51767,223.8,48027,Bell,"{'48027':99.2,'48053':0.4,'48099':0.4}",Bell|Burnet|Coryell,48027|48053|48099,False,False,America/Chicago
296,39540,3754,1193,0.3177943526904635,30.44173,-88.89903000000001,Diberville,MS,Mississippi,True,,8895,713.5,28047,Harrison,{'28047':100},Harrison,28047,False,False,America/Chicago
436,78759,20454,6493,0.31744402072944167,30.40268,-97.76105,Austin,TX,Texas,True,,42524,1079.0,48453,Travis,"{'48453':99.22,'48491':0.78}",Travis|Williamson,48453|48491,False,False,America/Chicago
416,78726,5520,1748,0.31666666666666665,30.42949,-97.84206999999999,Austin,TX,Texas,True,,13867,465.2,48453,Travis,"{'48453':100,'48491':0}",Travis|Williamson,48453|48491,False,False,America/Chicago
235,94704,7998,2530,0.31632908227056766,37.86657,-122.25798999999999,Berkeley,CA,California,True,,29190,9255.7,6001,Alameda,{'06001':100},Alameda,06001,False,False,America/Los_Angeles
106,33025,24198,7619,0.31486073229192496,25.98743,-80.28139,Hollywood,FL,Florida,True,,71763,2148.5,12011,Broward,{'12011':100},Broward,12011,False,False,America/New_York
403,78705,8559,2679,0.3130038555906064,30.29437,-97.73855,Austin,TX,Texas,True,,33948,5511.2,48453,Travis,{'48453':100},Travis,48453,False,False,America/Chicago
237,94706,7905,2467,0.3120809614168248,37.8897,-122.29553999999999,Albany,CA,California,True,,21040,5128.1,6001,Alameda,"{'06001':99.98,'06013':0.02}",Alameda|Contra Costa,06001|06013,False,False,America/Los_Angeles
325,90803,16947,5287,0.3119726205228064,33.76161,-118.12218,Long Beach,CA,California,True,,32389,3066.6,6037,Los Angeles,{'06037':100},Los Angeles,06037,False,False,America/Los_Angeles
770,81645,388,121,0.3118556701030928,39.450720000000004,-106.41702,Minturn,CO,Colorado,True,,1114,2.6,8037,Eagle,{'08037':100},Eagle,08037,False,False,America/Denver
758,98004,16523,5151,0.31174726139320946,47.618840000000006,-122.20595,Bellevue,WA,Washington,True,,35034,1532.4,53033,King,{'53033':100},King,53033,False,False,America/Los_Angeles
814,22314,17629,5458,0.30960349424244143,38.80725,-77.05678,Alexandria,VA,Virginia,True,,33926,3010.5,51510,Alexandria,{'51510':100},Alexandria,51510,False,False,America/New_York
854,30605,16250,5021,0.30898461538461536,33.90656,-83.32327,Athens,GA,Georgia,True,,41451,421.0,13059,Clarke,"{'13059':99.48,'13219':0.52}",Clarke|Oconee,13059|13219,False,False,America/New_York
153,20852,20577,6354,0.30879136900422804,39.05151,-77.12458000000001,Rockville,MD,Maryland,True,,46904,1871.1,24031,Montgomery,{'24031':100},Montgomery,24031,False,False,America/New_York
386,95064,473,146,0.3086680761099366,36.9911,-122.05901999999999,Santa Cruz,CA,California,True,,10299,1509.1,6087,Santa Cruz,{'06087':100},Santa Cruz,06087,False,False,America/Los_Angeles
795,10011,29128,8974,0.3080884372425158,40.74187,-74.00052,New York,NY,New York,True,,50472,29744.0,36061,New York,{'36061':100},New York,36061,False,False,America/New_York
867,94114,16860,5193,0.3080071174377224,37.75804,-122.43542,San Francisco,CA,California,True,,34754,8428.9,6075,San Francisco,{'06075':100},San Francisco,06075,False,False,America/Los_Angeles
327,15030,523,161,0.3078393881453155,40.5873,-79.78068,Creighton,PA,Pennsylvania,True,,1089,231.7,42003,Allegheny,{'42003':100},Allegheny,42003,False,False,America/New_York
221,53717,6127,1875,0.3060225232577118,43.073840000000004,-89.51956,Madison,WI,Wisconsin,True,,12678,1266.7,55025,Dane,{'55025':100},Dane,55025,False,False,America/Chicago
125,59716,927,282,0.3042071197411003,45.10265,-111.48678999999998,Big Sky,MT,Montana,True,,2612,1.7,30031,Gallatin,"{'30031':75.53,'30057':24.47}",Gallatin|Madison,30031|30057,False,False,America/Denver
566,48326,9404,2859,0.3040195661420672,42.67577,-83.25332,Auburn Hills,MI,Michigan,True,,21829,454.8,26125,Oakland,{'26125':100},Oakland,26125,False,False,America/Detroit
162,94596,9736,2952,0.3032046014790468,37.88908,-122.03753999999999,Walnut Creek,CA,California,True,,20822,1298.6,6013,Contra Costa,{'06013':100},Contra Costa,06013,False,False,America/Los_Angeles
4,98327,3631,1100,0.3029468465987331,47.10125,-122.66073,Dupont,WA,Washington,True,,9431,466.2,53053,Pierce,{'53053':100},Pierce,53053,False,False,America/Los_Angeles
295,64112,4706,1425,0.30280492987675306,39.03598,-94.59529,Kansas City,MO,Missouri,True,,8352,2132.8,29095,Jackson,{'29095':100},Jackson,29095,False,False,America/Chicago
318,66219,5323,1610,0.3024610182228067,38.95223,-94.77632,Lenexa,KS,Kansas,True,,12212,533.2,20091,Johnson,{'20091':100},Johnson,20091,False,False,America/Chicago
211,92614,9804,2945,0.3003875968992248,33.68166,-117.83305,Irvine,CA,California,True,,26676,2161.8,6059,Orange,{'06059':100},Orange,06059,False,False,America/Los_Angeles
1,86023,742,222,0.2991913746630728,36.05723,-112.07661999999999,Grand Canyon,AZ,Arizona,True,,2485,3.7,4005,Coconino,{'04005':100},Coconino,04005,False,False,America/Phoenix
712,30307,8884,2645,0.29772624943719045,33.77068,-84.33402,Atlanta,GA,Georgia,True,,19652,1522.8,13089,DeKalb,"{'13089':72.32,'13121':27.68}",DeKalb|Fulton,13089|13121,False,False,America/New_York
77,45226,2526,749,0.29651623119556614,39.11128,-84.41999,Cincinnati,OH,Ohio,True,,5346,375.4,39061,Hamilton,{'39061':100},Hamilton,39061,False,False,America/New_York
258,33301,7675,2269,0.29563517915309445,26.12121,-80.12748,Fort Lauderdale,FL,Florida,True,,15062,2264.9,12011,Broward,{'12011':100},Broward,12011,False,False,America/New_York
462,97239,8704,2571,0.29538143382352944,45.48842,-122.69061,Portland,OR,Oregon,True,,17666,1537.5,41051,Multnomah,{'41051':100},Multnomah,41051,False,False,America/Los_Angeles
570,77010,576,170,0.2951388888888889,29.75364,-95.35983,Houston,TX,Texas,True,,862,1144.6,48201,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
54,55416,16134,4758,0.29490516920788395,44.94927,-93.33884,Minneapolis,MN,Minnesota,True,,32171,1531.2,27053,Hennepin,{'27053':100},Hennepin,27053,False,False,America/Chicago
43,90211,3805,1122,0.29487516425755583,34.06496,-118.38293999999999,Beverly Hills,CA,California,True,,7969,4649.4,6037,Los Angeles,{'06037':100},Los Angeles,06037,False,False,America/Los_Angeles
805,10021,24996,7368,0.29476716274603937,40.76939,-73.95871,New York,NY,New York,True,,46215,44214.6,36061,New York,{'36061':100},New York,36061,False,False,America/New_York
143,49512,7540,2216,0.2938992042440318,42.8814,-85.54673000000001,Grand Rapids,MI,Michigan,True,,16926,263.7,26081,Kent,{'26081':100},Kent,26081,False,False,America/Detroit
458,48084,6520,1908,0.2926380368098159,42.56064,-83.17572,Troy,MI,Michigan,True,,15725,889.1,26125,Oakland,{'26125':100},Oakland,26125,False,False,America/Detroit
442,97202,18402,5366,0.29159873926747093,45.4829,-122.6441,Portland,OR,Oregon,True,,42822,2362.8,41051,Multnomah,"{'41005':0.45,'41051':99.55}",Multnomah|Clackamas,41051|41005,False,False,America/Los_Angeles
441,97201,9116,2656,0.2913558578323826,45.50777,-122.68975,Portland,OR,Oregon,True,,18145,2943.5,41051,Multnomah,{'41051':100},Multnomah,41051,False,False,America/Los_Angeles
395,97124,20834,6068,0.2912546798502448,45.567820000000005,-122.94646000000002,Hillsboro,OR,Oregon,True,,54101,432.3,41067,Washington,{'41067':100},Washington,41067,False,False,America/Los_Angeles
809,91942,16318,4738,0.2903542100747641,32.77749,-117.02166000000001,La Mesa,CA,California,True,,40205,2506.3,6073,San Diego,{'06073':100},San Diego,06073,False,False,America/Los_Angeles
207,92606,8660,2512,0.29006928406466514,33.700390000000006,-117.81725,Irvine,CA,California,True,,24694,1712.9,6059,Orange,{'06059':100},Orange,06059,False,False,America/Los_Angeles
44,90212,5934,1718,0.2895180316818335,34.06218,-118.40193000000001,Beverly Hills,CA,California,True,,13156,4670.3,6037,Los Angeles,{'06037':100},Los Angeles,06037,False,False,America/Los_Angeles
426,91030,9992,2884,0.288630904723779,34.1102,-118.15735,South Pasadena,CA,California,True,,25794,2899.5,6037,Los Angeles,{'06037':100},Los Angeles,06037,False,False,America/Los_Angeles
114,12565,568,163,0.2869718309859155,42.24852,-73.6463,Philmont,NY,New York,True,,1165,395.6,36021,Columbia,{'36021':100},Columbia,36021,False,False,America/New_York
593,99587,829,237,0.2858866103739445,60.92414,-148.92413,Girdwood,AK,Alaska,True,,2065,3.6,2020,Anchorage,{'02020':100},Anchorage,02020,False,False,America/Anchorage
371,33578,18564,5296,0.2852833441068735,27.863290000000003,-82.34943,Riverview,FL,Florida,True,,49634,657.8,12057,Hillsborough,{'12057':100},Hillsborough,12057,False,False,America/New_York
799,22302,8067,2300,0.2851121854468824,38.82808,-77.08485,Alexandria,VA,Virginia,True,,17776,2844.4,51510,Alexandria,"{'51059':5.38,'51510':94.62}",Alexandria|Fairfax,51510|51059,False,False,America/New_York
396,15211,5524,1570,0.2842143374366401,40.4304,-80.01564,Pittsburgh,PA,Pennsylvania,True,,10574,2768.8,42003,Allegheny,{'42003':100},Allegheny,42003,False,False,America/New_York
807,10023,33693,9569,0.2840055797940225,40.77601,-73.98269,New York,NY,New York,True,,62435,48060.9,36061,New York,{'36061':100},New York,36061,False,False,America/New_York
617,85282,22334,6327,0.28329005104325244,33.39416,-111.93186999999999,Tempe,AZ,Arizona,True,,54649,1681.9,4013,Maricopa,{'04013':100},Maricopa,04013,False,False,America/Phoenix
819,98105,16564,4689,0.2830837961844965,47.66068,-122.28403,Seattle,WA,Washington,True,,48861,4108.7,53033,King,{'53033':100},King,53033,False,False,America/Los_Angeles
586,68856,297,84,0.2828282828282828,41.495870000000004,-99.82745,Merna,NE,Nebraska,True,,685,2.1,31041,Custer,{'31041':100},Custer,31041,False,False,America/Chicago
93,73939,499,141,0.28256513026052105,36.77794,-101.79126,Goodwell,OK,Oklahoma,True,,1709,2.0,40139,Texas,{'40139':100},Texas,40139,False,False,America/Chicago
394,15203,5342,1505,0.28172968925496067,40.42631,-79.97641,Pittsburgh,PA,Pennsylvania,True,,9777,2602.4,42003,Allegheny,{'42003':100},Allegheny,42003,False,False,America/New_York
759,98005,7807,2195,0.2811579351863712,47.614779999999996,-122.16861999999999,Bellevue,WA,Washington,True,,18765,910.2,53033,King,{'53033':100},King,53033,False,False,America/Los_Angeles
346,76542,17384,4876,0.2804878048780488,31.0106,-97.74609,Killeen,TX,Texas,True,,49857,192.2,48027,Bell,{'48027':100},Bell,48027,False,False,America/Chicago
519,44107,24746,6925,0.27984320698294674,41.482440000000004,-81.80104,Lakewood,OH,Ohio,True,,50666,3657.9,39035,Cuyahoga,{'39035':100},Cuyahoga,39035,False,False,America/New_York
513,27713,22993,6430,0.27965032836080544,35.89496,-78.92368,Durham,NC,North Carolina,True,,54621,552.7,37063,Durham,"{'37037':1.5,'37063':98.5}",Durham|Chatham,37063|37037,False,False,America/New_York
