,zip_codes,Estimate!!Total,Movers Total,%Movers,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
303,80915,21136,4441,0.21011544284632855,38.85232,-104.7158,Colorado Springs,CO,Colorado,True,,21325,968.4,8041,El Paso,{'08041':100},El Paso,08041,False,False,America/Denver
304,31558,20929,4385,0.20951789383152564,30.81738,-81.50711,Saint Marys,GA,Georgia,True,,21307,103.5,13039,Camden,{'13039':100},Camden,13039,False,False,America/New_York
305,67735,5193,1088,0.20951280569998074,39.34596,-101.7586,Goodland,KS,Kansas,True,,5232,3.5,20181,Sherman,{'20181':100},Sherman,20181,False,False,America/Denver
306,90010,3697,774,0.20935893968082228,34.06212,-118.31621000000001,Los Angeles,CA,California,True,,3702,3208.3,6037,Los Angeles,{'06037':100},Los Angeles,06037,False,False,America/Los_Angeles
307,94117,43747,9154,0.20924863419205889,37.76975,-122.44823000000001,San Francisco,CA,California,True,,44239,8956.9,6075,San Francisco,{'06075':100},San Francisco,06075,False,False,America/Los_Angeles
308,11980,5546,1160,0.20915975477821855,40.83146,-72.92233,Yaphank,NY,New York,True,,5604,146.9,36103,Suffolk,{'36103':100},Suffolk,36103,False,False,America/New_York
309,77845,62442,13037,0.20878575317895007,30.56255,-96.27564,College Station,TX,Texas,True,,63078,128.0,48041,Brazos,{'48041':100},Brazos,48041,False,False,America/Chicago
310,98406,22815,4754,0.20837168529476222,47.26211,-122.50901,Tacoma,WA,Washington,True,,23103,1954.7,53053,Pierce,{'53053':100},Pierce,53053,False,False,America/Los_Angeles
311,55121,8492,1769,0.20831370701837024,44.84706,-93.15429,Saint Paul,MN,Minnesota,True,,8571,336.0,27037,Dakota,{'27037':100},Dakota,27037,False,False,America/Chicago
312,32541,18715,3894,0.20806839433609403,30.396990000000002,-86.47062,Destin,FL,Florida,True,,18908,517.2,12091,Okaloosa,{'12091':100},Okaloosa,12091,False,False,America/Chicago
313,98403,8089,1682,0.20793670416615156,47.26595,-122.4585,Tacoma,WA,Washington,True,,8146,2713.6,53053,Pierce,{'53053':100},Pierce,53053,False,False,America/Los_Angeles
314,20852,46457,9644,0.20758981423682116,39.05151,-77.12458000000001,Rockville,MD,Maryland,True,,46904,1871.1,24031,Montgomery,{'24031':100},Montgomery,24031,False,False,America/New_York
315,85737,21766,4518,0.2075714416980612,32.41414,-110.94663999999999,Tucson,AZ,Arizona,True,,21795,332.1,4019,Pima,{'04019':100},Pima,04019,False,False,America/Phoenix
316,32504,22828,4737,0.20750832311196776,30.48459,-87.19099,Pensacola,FL,Florida,True,,23080,773.8,12033,Escambia,{'12033':100},Escambia,12033,False,False,America/Chicago
317,80401,41876,8686,0.20742191231254178,39.716429999999995,-105.23507,Golden,CO,Colorado,True,,42169,291.4,8059,Jefferson,{'08059':100},Jefferson,08059,False,False,America/Denver
318,67226,20200,4187,0.20727722772277227,37.77329,-97.21529,Wichita,KS,Kansas,True,,20442,254.2,20173,Sedgwick,{'20173':100},Sedgwick,20173,False,False,America/Chicago
319,14618,22492,4655,0.20696247554686112,43.113,-77.55536,Rochester,NY,New York,True,,22602,914.8,36055,Monroe,{'36055':100},Monroe,36055,False,False,America/New_York
320,66223,25307,5230,0.20666218832734026,38.86282,-94.6682,Overland Park,KS,Kansas,True,,25468,1347.2,20091,Johnson,{'20091':100},Johnson,20091,False,False,America/Chicago
321,23185,47532,9803,0.20624000673230666,37.245940000000004,-76.69829,Williamsburg,VA,Virginia,True,,48036,319.7,51095,James City,"{'51036':0.12,'51095':52.51,'51199':20.13,'51830':27.24}",James City|Williamsburg|York|Charles City,51095|51830|51199|51036,False,False,America/New_York
322,33324,48187,9920,0.20586465229211198,26.11236,-80.27416,Fort Lauderdale,FL,Florida,True,,48807,1802.4,12011,Broward,{'12011':100},Broward,12011,False,False,America/New_York
323,97124,53407,10993,0.20583444117812272,45.567820000000005,-122.94646000000002,Hillsboro,OR,Oregon,True,,54101,432.3,41067,Washington,{'41067':100},Washington,41067,False,False,America/Los_Angeles
324,80526,45839,9430,0.20572002007024587,40.52425,-105.14003000000001,Fort Collins,CO,Colorado,True,,46346,447.0,8069,Larimer,{'08069':100},Larimer,08069,False,False,America/Denver
325,77586,22323,4588,0.2055279308336693,29.58435,-95.03611,Seabrook,TX,Texas,True,,22527,623.4,48201,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
326,91942,39474,8111,0.20547702285048386,32.77749,-117.02166000000001,La Mesa,CA,California,True,,40205,2506.3,6073,San Diego,{'06073':100},San Diego,06073,False,False,America/Los_Angeles
327,98516,24289,4990,0.20544279303388366,47.09657,-122.7836,Olympia,WA,Washington,True,,24536,271.8,53067,Thurston,{'53067':100},Thurston,53067,False,False,America/Los_Angeles
328,29615,37356,7672,0.2053753078488061,34.85582,-82.29517,Greenville,SC,South Carolina,True,,37681,707.3,45045,Greenville,{'45045':100},Greenville,45045,False,False,America/New_York
329,98033,38609,7918,0.20508171669817918,47.67613,-122.19232,Kirkland,WA,Washington,True,,39075,1439.5,53033,King,{'53033':100},King,53033,False,False,America/Los_Angeles
330,95372,2137,438,0.20496022461394478,37.99172,-120.26083999999999,Soulsbyville,CA,California,True,,2164,283.0,6109,Tuolumne,{'06109':100},Tuolumne,06109,False,False,America/Los_Angeles
331,27612,38264,7841,0.20491846121680954,35.85333,-78.71023000000001,Raleigh,NC,North Carolina,True,,38748,720.6,37183,Wake,{'37183':100},Wake,37183,False,False,America/New_York
332,98005,18544,3794,0.20459447799827438,47.614779999999996,-122.16861999999999,Bellevue,WA,Washington,True,,18765,910.2,53033,King,{'53033':100},King,53033,False,False,America/Los_Angeles
333,78735,17798,3640,0.20451736150129227,30.2659,-97.86658,Austin,TX,Texas,True,,17923,303.1,48453,Travis,{'48453':100},Travis,48453,False,False,America/Chicago
334,85013,20775,4240,0.20409145607701565,33.51007,-112.08287,Phoenix,AZ,Arizona,True,,20902,2005.9,4013,Maricopa,{'04013':100},Maricopa,04013,False,False,America/Phoenix
335,22125,880,179,0.2034090909090909,38.68228,-77.26075,Occoquan,VA,Virginia,True,,888,1954.1,51153,Prince William,{'51153':100},Prince William,51153,False,False,America/New_York
336,78257,6276,1274,0.2029955385595921,29.66125,-98.58357,San Antonio,TX,Texas,True,,6521,39.2,48029,Bexar,{'48029':100},Bexar,48029,False,False,America/Chicago
337,78148,21371,4328,0.20251743016236956,29.5435,-98.29566,Universal City,TX,Texas,True,,21750,825.1,48029,Bexar,{'48029':100},Bexar,48029,False,False,America/Chicago
338,90254,19418,3928,0.20228653826346688,33.86546,-118.39665,Hermosa Beach,CA,California,True,,19650,5278.8,6037,Los Angeles,{'06037':100},Los Angeles,06037,False,False,America/Los_Angeles
339,80238,19611,3956,0.20172352251287543,39.7716,-104.88235,Denver,CO,Colorado,True,,19901,798.8,8031,Denver,{'08031':100},Denver,08031,False,False,America/Denver
340,73003,23751,4782,0.2013388909940634,35.66892,-97.49715,Edmond,OK,Oklahoma,True,,24147,1054.4,40109,Oklahoma,{'40109':100},Oklahoma,40109,False,False,America/Chicago
341,84045,25910,5203,0.20081049787726746,40.33845,-111.91176999999999,Saratoga Springs,UT,Utah,True,,26738,319.7,49049,Utah,{'49049':100},Utah,49049,False,False,America/Denver
342,62902,4548,911,0.20030782761653473,37.66361,-89.11726999999999,Carbondale,IL,Illinois,True,,4568,28.5,17077,Jackson,"{'17077':76.45,'17181':0.15,'17199':23.39}",Jackson|Williamson|Union,17077|17199|17181,False,False,America/Chicago
343,65804,37493,7504,0.20014402688501853,37.14924,-93.25265999999999,Springfield,MO,Missouri,True,,37766,778.9,29077,Greene,{'29077':100},Greene,29077,False,False,America/Chicago
344,78722,7042,1406,0.1996591877307583,30.28997,-97.71465,Austin,TX,Texas,True,,7110,1505.5,48453,Travis,{'48453':100},Travis,48453,False,False,America/Chicago
345,76244,76004,15164,0.19951581495710752,32.93098,-97.28435,Keller,TX,Texas,True,,76882,1353.9,48439,Tarrant,{'48439':100},Tarrant,48439,False,False,America/Chicago
346,28428,6468,1286,0.19882498453927025,34.03832,-77.90681,Carolina Beach,NC,North Carolina,True,,6533,452.8,37129,New Hanover,{'37129':100},New Hanover,37129,False,False,America/New_York
347,85377,3299,653,0.1979387693240376,33.824329999999996,-111.91526,Carefree,AZ,Arizona,True,,3299,139.1,4013,Maricopa,{'04013':100},Maricopa,04013,False,False,America/Phoenix
348,76308,18834,3726,0.19783370500159286,33.85238,-98.54057,Wichita Falls,TX,Texas,True,,19092,850.8,48485,Wichita,"{'48009':5.69,'48485':94.31}",Wichita|Archer,48485|48009,False,False,America/Chicago
349,66619,2859,564,0.19727177334732424,38.94777,-95.68819,Topeka,KS,Kansas,True,,2936,148.9,20177,Shawnee,{'20177':100},Shawnee,20177,False,False,America/Chicago
350,54703,43548,8580,0.19702397354643153,44.83443,-91.51609,Eau Claire,WI,Wisconsin,True,,44093,205.5,55035,Eau Claire,"{'55017':6.94,'55033':0.51,'55035':92.56}",Eau Claire|Chippewa|Dunn,55035|55017|55033,False,False,America/Chicago
351,92694,28493,5605,0.19671498262731196,33.54725,-117.62371999999999,Ladera Ranch,CA,California,True,,29064,892.4,6059,Orange,{'06059':100},Orange,06059,False,False,America/Los_Angeles
352,66030,23178,4559,0.1966951419449478,38.81498,-94.94124000000001,Gardner,KS,Kansas,True,,23546,170.8,20091,Johnson,{'20091':100},Johnson,20091,False,False,America/Chicago
353,83634,27075,5325,0.19667590027700832,43.452009999999994,-116.32789,Kuna,ID,Idaho,True,,27380,63.2,16001,Ada,"{'16001':97.68,'16027':2.32}",Ada|Canyon,16001|16027,False,False,America/Boise
354,58201,39520,7771,0.19663461538461538,47.8712,-97.14104,Grand Forks,ND,North Dakota,True,,39928,190.6,38035,Grand Forks,{'38035':100},Grand Forks,38035,False,False,America/Chicago
355,78231,8488,1669,0.1966305372290292,29.578059999999997,-98.54271,San Antonio,TX,Texas,True,,8536,790.0,48029,Bexar,{'48029':100},Bexar,48029,False,False,America/Chicago
356,89166,21797,4267,0.1957608845253934,36.38065,-115.50688000000001,Las Vegas,NV,Nevada,True,,22225,26.4,32003,Clark,{'32003':100},Clark,32003,False,False,America/Los_Angeles
357,92103,34365,6725,0.19569329259420923,32.74746,-117.16681000000001,San Diego,CA,California,True,,34878,3184.4,6073,San Diego,{'06073':100},San Diego,06073,False,False,America/Los_Angeles
358,32836,19893,3887,0.19539536520384054,28.41535,-81.52059,Orlando,FL,Florida,True,,20154,413.3,12095,Orange,{'12095':100},Orange,12095,False,False,America/New_York
359,32827,9364,1828,0.1952157197778727,28.41573,-81.29411,Orlando,FL,Florida,True,,9421,105.2,12095,Orange,{'12095':100},Orange,12095,False,False,America/New_York
360,11201,61713,12032,0.19496702477597913,40.69463,-73.98971999999999,Brooklyn,NY,New York,True,,62823,14028.1,36047,Kings,{'36047':100},Kings,36047,False,False,America/New_York
361,93720,46815,9116,0.19472391327565952,36.86031,-119.76156999999999,Fresno,CA,California,True,,47270,1759.5,6019,Fresno,{'06019':100},Fresno,06019,False,False,America/Los_Angeles
362,44107,49858,9695,0.19445224437402223,41.482440000000004,-81.80104,Lakewood,OH,Ohio,True,,50666,3657.9,39035,Cuyahoga,{'39035':100},Cuyahoga,39035,False,False,America/New_York
363,30350,38963,7572,0.1943382183096784,33.97914,-84.3335,Atlanta,GA,Georgia,True,,39464,1071.4,13121,Fulton,"{'13089':0.29,'13121':99.71}",Fulton|DeKalb,13121|13089,False,False,America/New_York
364,85224,43629,8462,0.1939535629970891,33.32366,-111.87643999999999,Chandler,AZ,Arizona,True,,44333,1770.7,4013,Maricopa,{'04013':100},Maricopa,04013,False,False,America/Phoenix
365,55305,20653,4004,0.19387013993124486,44.95479,-93.43235,Hopkins,MN,Minnesota,True,,20818,803.8,27053,Hennepin,{'27053':100},Hennepin,27053,False,False,America/Chicago
366,96738,6593,1278,0.19384195358713788,19.90916,-155.7842,Waikoloa,HI,Hawaii,True,,6728,28.5,15001,Hawaii,{'15001':100},Hawaii,15001,False,False,Pacific/Honolulu
367,32606,23589,4553,0.19301369282292594,29.68415,-82.44435,Gainesville,FL,Florida,True,,23766,493.5,12001,Alachua,{'12001':100},Alachua,12001,False,False,America/New_York
368,74055,44802,8647,0.19300477657247445,36.27843,-95.81893000000001,Owasso,OK,Oklahoma,True,,45378,292.4,40143,Tulsa,"{'40131':28.82,'40143':71.18}",Tulsa|Rogers,40143|40131,False,False,America/Chicago
369,46617,9338,1802,0.19297494110087812,41.68444,-86.23483,South Bend,IN,Indiana,True,,9422,1427.6,18141,St. Joseph,{'18141':100},St. Joseph,18141,False,False,America/Indiana/Indianapolis
370,85748,18092,3490,0.1929029405261994,32.218959999999996,-110.75198,Tucson,AZ,Arizona,True,,18372,590.5,4019,Pima,{'04019':100},Pima,04019,False,False,America/Phoenix
371,33647,67121,12946,0.19287555310558543,28.13415,-82.35798,Tampa,FL,Florida,True,,67730,626.2,12057,Hillsborough,{'12057':100},Hillsborough,12057,False,False,America/New_York
372,97219,42275,8151,0.19280898876404495,45.453959999999995,-122.69981999999999,Portland,OR,Oregon,True,,42813,1270.3,41051,Multnomah,"{'41005':2.63,'41051':97.37}",Multnomah|Clackamas,41051|41005,False,False,America/Los_Angeles
373,98034,42660,8224,0.19278012189404595,47.71578,-122.21582,Kirkland,WA,Washington,True,,43119,1722.4,53033,King,{'53033':100},King,53033,False,False,America/Los_Angeles
374,65203,57187,11021,0.19271862486229388,38.88518,-92.397,Columbia,MO,Missouri,True,,57788,266.1,29019,Boone,{'29019':100},Boone,29019,False,False,America/Chicago
375,77554,8711,1678,0.19263000803581679,29.24558,-94.92353,Galveston,TX,Texas,True,,8769,96.9,48167,Galveston,{'48167':100},Galveston,48167,False,False,America/Chicago
376,84105,22086,4250,0.19242959340758853,40.73826,-111.85954,Salt Lake City,UT,Utah,True,,22477,2809.3,49035,Salt Lake,{'49035':100},Salt Lake,49035,False,False,America/Denver
377,46032,48363,9295,0.1921923784711453,39.96583,-86.17108,Carmel,IN,Indiana,True,,48853,631.6,18057,Hamilton,{'18057':100},Hamilton,18057,False,False,America/Indiana/Indianapolis
378,81435,5214,1001,0.19198312236286919,37.90381,-107.86951,Telluride,CO,Colorado,True,,5278,14.3,8113,San Miguel,{'08113':100},San Miguel,08113,False,False,America/Denver
379,39540,8864,1699,0.19167418772563177,30.44173,-88.89903000000001,Diberville,MS,Mississippi,True,,8895,713.5,28047,Harrison,{'28047':100},Harrison,28047,False,False,America/Chicago
380,80235,8633,1647,0.1907795667786401,39.6461,-105.08993000000001,Denver,CO,Colorado,True,,8742,801.5,8059,Jefferson,"{'08031':43.73,'08059':56.27}",Jefferson|Denver,08059|08031,False,False,America/Denver
381,82718,26011,4959,0.19065010956902848,43.881240000000005,-105.61308000000001,Gillette,WY,Wyoming,True,,26340,4.7,56005,Campbell,{'56005':100},Campbell,56005,False,False,America/Denver
382,12084,4869,926,0.19018278907373176,42.704190000000004,-73.90089,Guilderland,NY,New York,True,,4959,457.2,36001,Albany,{'36001':100},Albany,36001,False,False,America/New_York
383,59330,8567,1627,0.18991478930780903,47.09686,-104.75105,Glendive,MT,Montana,True,,8628,2.6,30021,Dawson,"{'30021':99.58,'30079':0.42}",Dawson|Prairie,30021|30079,False,False,America/Denver
384,94568,53597,10136,0.18911506241020953,37.71525,-121.91467,Dublin,CA,California,True,,54420,1162.1,6001,Alameda,{'06001':100},Alameda,06001,False,False,America/Los_Angeles
385,22939,5959,1126,0.18895787883873133,38.106,-78.97414,Fishersville,VA,Virginia,True,,5983,124.8,51015,Augusta,{'51015':100},Augusta,51015,False,False,America/New_York
386,94703,21729,4104,0.18887201435869114,37.863890000000005,-122.27564,Berkeley,CA,California,True,,21937,5734.2,6001,Alameda,{'06001':100},Alameda,06001,False,False,America/Los_Angeles
387,14228,21866,4127,0.18874051038141407,43.04092,-78.78121,Buffalo,NY,New York,True,,22103,509.2,36029,Erie,{'36029':100},Erie,36029,False,False,America/New_York
388,80023,21209,4002,0.18869347918336554,39.97242,-105.01093999999999,Broomfield,CO,Colorado,True,,21368,338.1,8014,Broomfield,"{'08001':13.49,'08014':86.51}",Broomfield|Adams,08014|08001,False,False,America/Denver
389,74037,18127,3418,0.18855850388922601,36.00186,-95.97828,Jenks,OK,Oklahoma,True,,18419,404.9,40143,Tulsa,{'40143':100},Tulsa,40143,False,False,America/Chicago
390,97405,45934,8661,0.18855314146383942,43.93976,-123.19158,Eugene,OR,Oregon,True,,46270,113.4,41039,Lane,{'41039':100},Lane,41039,False,False,America/Los_Angeles
391,97701,67561,12720,0.18827430026198547,44.014829999999996,-121.33107,Bend,OR,Oregon,True,,68204,33.6,41017,Deschutes,"{'41013':0.1,'41017':99.9}",Deschutes|Crook,41017|41013,False,False,America/Los_Angeles
392,20171,49773,9357,0.1879934904466277,38.92364,-77.39828,Herndon,VA,Virginia,True,,50342,1463.3,51059,Fairfax,{'51059':100},Fairfax,51059,False,False,America/New_York
393,8540,48749,9153,0.1877576975937968,40.3633,-74.65568,Princeton,NJ,New Jersey,True,,48968,350.4,34021,Mercer,"{'34021':70.46,'34023':13.56,'34035':15.98}",Mercer|Somerset|Middlesex,34021|34035|34023,False,False,America/New_York
394,29482,2108,395,0.18738140417457305,32.76856,-79.83545,Sullivans Island,SC,South Carolina,True,,2148,268.7,45019,Charleston,{'45019':100},Charleston,45019,False,False,America/New_York
395,78258,45838,8584,0.1872682054190846,29.6337,-98.49605,San Antonio,TX,Texas,True,,46418,987.2,48029,Bexar,{'48029':100},Bexar,48029,False,False,America/Chicago
396,3860,4369,817,0.18699931334401465,44.04205,-71.11989,North Conway,NH,New Hampshire,True,,4395,77.9,33003,Carroll,{'33003':100},Carroll,33003,False,False,America/New_York
397,94925,9777,1826,0.18676485629538714,37.923759999999994,-122.5128,Corte Madera,CA,California,True,,9866,1129.3,6041,Marin,{'06041':100},Marin,06041,False,False,America/Los_Angeles
398,6279,5824,1087,0.18664148351648352,41.889559999999996,-72.25936,Willington,CT,Connecticut,True,,5912,70.1,9013,Tolland,{'09013':100},Tolland,09013,False,False,America/New_York
399,19382,54029,10081,0.18658498213922153,39.928090000000005,-75.61231,West Chester,PA,Pennsylvania,True,,54460,437.0,42029,Chester,"{'42029':98.27,'42045':1.73}",Chester|Delaware,42029|42045,False,False,America/New_York
400,27713,53490,9972,0.18642736960179473,35.89496,-78.92368,Durham,NC,North Carolina,True,,54621,552.7,37063,Durham,"{'37037':1.5,'37063':98.5}",Durham|Chatham,37063|37037,False,False,America/New_York
401,53226,18669,3479,0.18635170603674542,43.049479999999996,-88.04216,Milwaukee,WI,Wisconsin,True,,18907,1031.9,55079,Milwaukee,{'55079':100},Milwaukee,55079,False,False,America/Chicago
402,12561,18612,3462,0.18600902643455836,41.754979999999996,-74.09753,New Paltz,NY,New York,True,,18731,118.8,36111,Ulster,{'36111':100},Ulster,36111,False,False,America/New_York
403,66211,4714,875,0.18561731014000848,38.92358,-94.63686,Leawood,KS,Kansas,True,,4731,370.9,20091,Johnson,{'20091':100},Johnson,20091,False,False,America/Chicago
404,37043,46756,8674,0.18551629737359912,36.495779999999996,-87.23241999999999,Clarksville,TN,Tennessee,True,,47576,137.5,47125,Montgomery,"{'47021':0.48,'47125':99.52}",Montgomery|Cheatham,47125|47021,False,False,America/Chicago
405,22030,58851,10917,0.18550237039302644,38.8394,-77.34173,Fairfax,VA,Virginia,True,,59466,1126.3,51059,Fairfax,"{'51059':68.17,'51600':31.83}",Fairfax|Fairfax,51059|51600,False,False,America/New_York
406,20850,51050,9469,0.18548481880509304,39.09129,-77.18086,Rockville,MD,Maryland,True,,51568,1268.5,24031,Montgomery,{'24031':100},Montgomery,24031,False,False,America/New_York
407,72223,23403,4336,0.18527539204375507,34.788340000000005,-92.51096,Little Rock,AR,Arkansas,True,,23574,129.7,5119,Pulaski,{'05119':100},Pulaski,05119,False,False,America/Chicago
408,39096,1852,342,0.18466522678185746,31.82548,-91.11572,Lorman,MS,Mississippi,True,,1887,4.6,28021,Claiborne,"{'28021':56.03,'28063':43.97}",Claiborne|Jefferson,28021|28063,False,False,America/Chicago
409,76712,25140,4642,0.18464598249801115,31.524009999999997,-97.25565,Woodway,TX,Texas,True,,25503,180.3,48309,McLennan,{'48309':100},McLennan,48309,False,False,America/Chicago
410,89123,59781,11034,0.18457369398303808,36.03525,-115.1487,Las Vegas,NV,Nevada,True,,60138,2040.1,32003,Clark,{'32003':100},Clark,32003,False,False,America/Los_Angeles
411,80016,54192,9983,0.18421538234425747,39.59959,-104.70626,Aurora,CO,Colorado,True,,54651,338.5,8005,Arapahoe,"{'08005':99.72,'08035':0.28}",Arapahoe|Douglas,08005|08035,False,False,America/Denver
412,89084,26802,4937,0.18420267144242966,36.29691,-115.17408999999999,North Las Vegas,NV,Nevada,True,,27218,769.8,32003,Clark,{'32003':100},Clark,32003,False,False,America/Los_Angeles
413,21017,6494,1196,0.18417000307976594,39.47622,-76.23691,Belcamp,MD,Maryland,True,,6597,992.1,24025,Harford,{'24025':100},Harford,24025,False,False,America/New_York
414,98115,52872,9728,0.18399152670600696,47.685,-122.28216,Seattle,WA,Washington,True,,53431,2708.9,53033,King,{'53033':100},King,53033,False,False,America/Los_Angeles
415,78759,42059,7733,0.18386076701776077,30.40268,-97.76105,Austin,TX,Texas,True,,42524,1079.0,48453,Travis,"{'48453':99.22,'48491':0.78}",Travis|Williamson,48453|48491,False,False,America/Chicago
416,45208,18149,3325,0.18320568626370598,39.13474,-84.43445,Cincinnati,OH,Ohio,True,,18503,1602.0,39061,Hamilton,{'39061':100},Hamilton,39061,False,False,America/New_York
417,94115,34611,6330,0.18288983271214354,37.78597,-122.43718999999999,San Francisco,CA,California,True,,35004,11426.7,6075,San Francisco,{'06075':100},San Francisco,06075,False,False,America/Los_Angeles
418,22554,55259,10089,0.18257659385801409,38.42691,-77.37803000000001,Stafford,VA,Virginia,True,,56016,299.3,51179,Stafford,{'51179':100},Stafford,51179,False,False,America/New_York
419,37128,50431,9204,0.18250679145763518,35.79916,-86.47278,Murfreesboro,TN,Tennessee,True,,51021,279.0,47149,Rutherford,{'47149':100},Rutherford,47149,False,False,America/Chicago
420,96741,6129,1117,0.18224832762277696,21.955779999999997,-159.51629,Kalaheo,HI,Hawaii,True,,6284,83.1,15007,Kauai,{'15007':100},Kauai,15007,False,False,Pacific/Honolulu
421,91367,44745,8143,0.18198681416918092,34.17705,-118.61531000000001,Woodland Hills,CA,California,True,,45282,2052.4,6037,Los Angeles,{'06037':100},Los Angeles,06037,False,False,America/Los_Angeles
422,66611,9936,1808,0.1819645732689211,39.015440000000005,-95.69613000000001,Topeka,KS,Kansas,True,,10076,1117.1,20177,Shawnee,{'20177':100},Shawnee,20177,False,False,America/Chicago
423,99354,22770,4142,0.18190601668862538,46.32566,-119.3067,Richland,WA,Washington,True,,22988,406.4,53005,Benton,{'53005':100},Benton,53005,False,False,America/Los_Angeles
424,92037,39273,7143,0.18188068138415706,32.855059999999995,-117.25012,La Jolla,CA,California,True,,39724,1382.3,6073,San Diego,{'06073':100},San Diego,06073,False,False,America/Los_Angeles
425,64156,7817,1421,0.18178329282333375,39.27942,-94.52417,Kansas City,MO,Missouri,True,,7935,147.5,29047,Clay,{'29047':100},Clay,29047,False,False,America/Chicago
426,57106,45735,8309,0.18167705258554717,43.51054,-96.83901,Sioux Falls,SD,South Dakota,True,,46442,510.7,46099,Minnehaha,"{'46083':14.45,'46099':85.55}",Minnehaha|Lincoln,46099|46083,False,False,America/Chicago
427,15629,783,142,0.18135376756066413,40.59726,-79.56317,East Vandergrift,PA,Pennsylvania,True,,798,2033.1,42129,Westmoreland,{'42129':100},Westmoreland,42129,False,False,America/New_York
428,38119,22829,4138,0.18126067720881336,35.07978,-89.84589,Memphis,TN,Tennessee,True,,22947,975.6,47157,Shelby,{'47157':100},Shelby,47157,False,False,America/Chicago
429,23454,58910,10678,0.18125954846375827,36.82643,-76.02463,Virginia Beach,VA,Virginia,True,,59699,773.8,51810,Virginia Beach,{'51810':100},Virginia Beach,51810,False,False,America/New_York
430,72034,49596,8989,0.18124445519799984,35.05041,-92.48685,Conway,AR,Arkansas,True,,50137,307.5,5045,Faulkner,{'05045':100},Faulkner,05045,False,False,America/Chicago
431,84054,19680,3563,0.1810467479674797,40.84114,-111.91696,North Salt Lake,UT,Utah,True,,20005,745.7,49011,Davis,{'49011':100},Davis,49011,False,False,America/Denver
432,27513,44379,8023,0.18078370400414612,35.80223,-78.8027,Cary,NC,North Carolina,True,,44821,995.7,37183,Wake,{'37183':100},Wake,37183,False,False,America/New_York
433,98275,21181,3829,0.18077522307728625,47.91321,-122.29926,Mukilteo,WA,Washington,True,,21264,1031.1,53061,Snohomish,{'53061':100},Snohomish,53061,False,False,America/Los_Angeles
434,80829,5794,1047,0.180704176734553,38.82806,-104.9358,Manitou Springs,CO,Colorado,True,,5794,98.1,8041,El Paso,{'08041':100},El Paso,08041,False,False,America/Denver
435,10016,50633,9142,0.18055418403017795,40.74517,-73.97834,New York,NY,New York,True,,51057,39315.3,36061,New York,{'36061':100},New York,36061,False,False,America/New_York
436,57105,22148,3984,0.17988080187827343,43.52065,-96.73534000000001,Sioux Falls,SD,South Dakota,True,,22501,1231.8,46099,Minnehaha,{'46099':100},Minnehaha,46099,False,False,America/Chicago
437,62220,18158,3260,0.17953519110034144,38.47337,-89.98652,Belleville,IL,Illinois,True,,18302,270.4,17163,St. Clair,{'17163':100},St. Clair,17163,False,False,America/Chicago
438,35242,54638,9809,0.17952706907280647,33.42521,-86.67144,Birmingham,AL,Alabama,True,,55122,361.7,1117,Shelby,"{'01073':11.74,'01117':88.26}",Shelby|Jefferson,01117|01073,False,False,America/Chicago
439,19711,51665,9274,0.17950256459885802,39.714290000000005,-75.73966,Newark,DE,Delaware,True,,52033,723.6,10003,New Castle,{'10003':100},New Castle,10003,False,False,America/New_York
440,46383,41438,7438,0.17949707997490227,41.459140000000005,-87.00339,Valparaiso,IN,Indiana,True,,41698,175.7,18127,Porter,{'18127':100},Porter,18127,False,False,America/Chicago
441,68510,21364,3833,0.1794139674218311,40.80653,-96.63596,Lincoln,NE,Nebraska,True,,21765,1361.6,31109,Lancaster,{'31109':100},Lancaster,31109,False,False,America/Chicago
442,79424,45247,8074,0.17844276968638806,33.46993,-101.94095,Lubbock,TX,Texas,True,,46174,360.9,48303,Lubbock,{'48303':100},Lubbock,48303,False,False,America/Chicago
443,80134,66044,11785,0.17844164496396342,39.48222,-104.77885,Parker,CO,Colorado,True,,66679,377.7,8035,Douglas,{'08035':100},Douglas,08035,False,False,America/Denver
444,92130,54653,9752,0.17843485261559291,32.947590000000005,-117.20741000000001,San Diego,CA,California,True,,55316,1024.9,6073,San Diego,{'06073':100},San Diego,06073,False,False,America/Los_Angeles
445,43230,57536,10266,0.17842741935483872,40.03559,-82.86986999999999,Columbus,OH,Ohio,True,,58167,943.6,39049,Franklin,{'39049':100},Franklin,39049,False,False,America/New_York
446,29464,50613,9028,0.17837314523936537,32.820370000000004,-79.85636,Mount Pleasant,SC,South Carolina,True,,51379,566.3,45019,Charleston,{'45019':100},Charleston,45019,False,False,America/New_York
447,90049,36612,6529,0.1783295094504534,34.08719,-118.48926000000002,Los Angeles,CA,California,True,,36964,912.1,6037,Los Angeles,{'06037':100},Los Angeles,06037,False,False,America/Los_Angeles
448,12208,21740,3876,0.17828886844526218,42.65331,-73.81021,Albany,NY,New York,True,,21896,1904.7,36001,Albany,{'36001':100},Albany,36001,False,False,America/New_York
449,97702,47264,8414,0.17802132701421802,43.99865,-121.24359,Bend,OR,Oregon,True,,47672,191.2,41017,Deschutes,{'41017':100},Deschutes,41017,False,False,America/Los_Angeles
